gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
male,hispanic,49.04999924,no,no,yes,yes,5.900000095,9.920000076,0.100000001,0.454970002,12,low,other
male,hispanic,40.47000122,no,no,yes,yes,5.900000095,9.920000076,0.100000001,0.454970002,14,low,other
male,hispanic,36.15999985,no,no,yes,yes,5.900000095,9.920000076,0.100000001,0.454970002,12,low,other
female,hispanic,54.93999863,no,no,yes,yes,5.900000095,9.920000076,0.100000001,0.454970002,15,low,other
female,hispanic,38.29000092,no,no,no,yes,5.900000095,9.920000076,0.100000001,0.454970002,12,low,other
male,hispanic,36.43000031,no,no,yes,yes,5.900000095,9.920000076,0.100000001,0.454970002,13,low,other
male,hispanic,45.06999969,no,no,no,no,10.39999962,9.920000076,16,0.454970002,12,low,other
female,hispanic,37.15999985,no,no,yes,no,10.39999962,9.920000076,16,0.454970002,14,low,other
male,hispanic,66.73000336,no,no,yes,no,10.39999962,9.920000076,16,0.454970002,16,low,other
male,hispanic,48.25999832,no,no,yes,no,10.39999962,9.920000076,16,0.454970002,14,low,other
male,hispanic,38.00999832,no,no,yes,no,10.39999962,9.920000076,16,0.454970002,12,low,other
female,other,54.81999969,no,no,yes,no,10.39999962,9.920000076,16,0.454970002,14,low,other
female,hispanic,53.79000092,no,no,yes,no,10.39999962,9.920000076,16,0.454970002,16,low,other
male,hispanic,50.13000107,no,no,no,no,10.39999962,9.920000076,16,0.454970002,15,low,other
male,hispanic,52.06000137,no,no,yes,no,10.39999962,9.920000076,16,0.454970002,12,low,other
female,other,63.77999878,no,no,yes,no,3.200000048,9.920000076,4.5,0.454970002,12,low,other
female,hispanic,43.74000168,no,no,yes,no,3.200000048,9.920000076,4.5,0.454970002,12,low,other
male,hispanic,57.75,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,16,low,other
female,hispanic,61.79000092,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,13,high,other
male,hispanic,65.59999847,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,15,low,other
male,hispanic,61.77000046,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,16,low,other
male,hispanic,59.45999908,yes,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,15,low,other
male,hispanic,55.97999954,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,16,low,other
male,hispanic,59.83000183,yes,yes,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,16,low,other
male,hispanic,51.72999954,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,16,high,other
female,hispanic,51.16999817,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,13,low,other
female,hispanic,65.75,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,16,low,other
female,hispanic,56.59999847,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,12,low,other
female,hispanic,52.27000046,no,no,no,yes,5.900000095,9.920000076,0.400000006,0.454970002,12,low,other
female,hispanic,58.66999817,no,no,yes,yes,5.900000095,9.920000076,0.400000006,0.454970002,16,low,other
male,hispanic,38.49000168,no,no,no,yes,5.900000095,9.920000076,0.5,0.454970002,12,high,other
female,afam,46.34999847,no,no,yes,yes,5.900000095,9.920000076,0.5,0.454970002,12,low,other
male,hispanic,51.13999939,no,no,yes,yes,5.900000095,9.920000076,0.5,0.454970002,12,low,other
male,hispanic,36.56000137,no,no,yes,yes,5.900000095,9.920000076,0.5,0.454970002,12,low,other
female,hispanic,44.08000183,no,no,yes,yes,5.900000095,9.920000076,0.5,0.454970002,12,low,other
male,hispanic,46.36000061,no,no,yes,yes,5.900000095,9.920000076,0.5,0.454970002,12,low,other
male,hispanic,43.84999847,no,no,yes,yes,5.900000095,9.920000076,0.5,0.454970002,13,low,other
male,hispanic,51.56000137,no,no,yes,yes,12.80000019,9.920000076,2.200000048,0.454970002,12,low,other
male,hispanic,40.43999863,no,no,yes,yes,12.80000019,9.920000076,2.200000048,0.454970002,12,low,other
male,hispanic,46.99000168,no,no,yes,yes,12.80000019,9.920000076,2.200000048,0.454970002,12,low,other
female,hispanic,43.09000015,no,yes,yes,yes,12.80000019,9.920000076,2.200000048,0.454970002,14,high,other
male,hispanic,38.75,no,no,yes,yes,12.80000019,9.920000076,2.200000048,0.454970002,12,low,other
female,hispanic,43.93999863,no,no,yes,yes,12.80000019,9.920000076,2.200000048,0.454970002,15,low,other
female,hispanic,40.90000153,no,no,no,no,5,9.920000076,2.799999952,0.454970002,12,low,other
female,hispanic,53.11000061,no,no,no,no,5,9.920000076,2.799999952,0.454970002,15,low,other
female,hispanic,36.83000183,no,no,yes,no,5,9.920000076,2.799999952,0.454970002,12,low,other
male,other,62.33000183,no,no,yes,no,5,9.920000076,2.799999952,0.454970002,12,low,other
male,hispanic,49.54999924,no,no,yes,no,5,9.920000076,2.799999952,0.454970002,12,low,other
male,hispanic,39.5,no,no,no,no,5,9.920000076,2.799999952,0.454970002,12,high,other
female,hispanic,38.11999893,no,no,yes,no,5.900000095,9.920000076,2,0.454970002,12,low,other
male,hispanic,47.31000137,yes,yes,yes,no,5.900000095,9.920000076,2,0.454970002,12,high,other
male,hispanic,39.95999908,no,no,yes,no,5.900000095,9.920000076,2,0.454970002,12,low,other
male,hispanic,53.90999985,no,no,yes,no,5.900000095,9.920000076,2,0.454970002,14,low,other
male,hispanic,36.70999908,no,no,yes,no,5.900000095,9.920000076,2,0.454970002,12,low,other
male,other,56.81000137,no,no,yes,no,5.900000095,9.920000076,2,0.454970002,12,low,other
male,hispanic,67.63999939,no,no,yes,no,5.900000095,9.920000076,2,0.454970002,13,low,other
female,hispanic,41.74000168,no,no,no,no,4.900000095,9.920000076,0.100000001,0.454970002,12,low,other
male,hispanic,36.06999969,no,no,yes,no,4.900000095,9.920000076,0.100000001,0.454970002,17,low,other
male,hispanic,46.72000122,no,no,yes,no,4.900000095,9.920000076,0.100000001,0.454970002,14,high,other
female,other,64.11000061,no,no,yes,no,4.900000095,9.920000076,0.100000001,0.454970002,14,low,other
male,hispanic,40.40999985,no,no,yes,no,4.900000095,9.920000076,0.100000001,0.454970002,12,low,other
male,other,53.84000015,no,no,no,no,4.900000095,9.920000076,0.100000001,0.454970002,12,low,other
male,hispanic,50.40000153,yes,no,no,no,4.900000095,9.920000076,0.100000001,0.454970002,13,low,other
female,hispanic,40.47999954,no,no,yes,no,4.900000095,9.920000076,0.100000001,0.454970002,12,low,other
female,hispanic,39.09000015,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,18,high,other
female,hispanic,47.47999954,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,13,low,other
female,hispanic,40.63000107,no,no,no,no,6.800000191,9.920000076,3.700000048,0.454970002,15,low,other
male,hispanic,52.81000137,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,15,low,other
male,hispanic,38.06999969,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,12,low,other
female,hispanic,44.27999878,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,12,low,other
male,hispanic,41.27999878,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,12,low,other
female,hispanic,54.91999817,no,no,no,no,6.800000191,9.920000076,3.700000048,0.454970002,17,low,other
female,hispanic,50.93999863,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,13,low,other
male,hispanic,41.09000015,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,12,low,other
male,hispanic,46.58000183,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,12,low,other
female,hispanic,48.31999969,no,no,yes,no,6.800000191,9.920000076,3.700000048,0.454970002,14,low,other
male,hispanic,38.22000122,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,12,low,other
female,hispanic,38.88000107,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,16,low,other
female,hispanic,50.83000183,no,no,no,no,24.89999962,9.920000076,15,0.454970002,14,low,other
male,hispanic,62.43999863,yes,no,yes,no,24.89999962,9.920000076,15,0.454970002,15,low,other
female,hispanic,54.25,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,15,low,other
female,hispanic,52.93000031,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,15,high,other
male,hispanic,53.90000153,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,14,low,other
female,hispanic,52.52999878,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,15,low,other
male,hispanic,47.36000061,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,14,low,other
female,hispanic,38.59000015,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,14,low,other
female,hispanic,42.36000061,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,12,low,other
female,hispanic,55.5,yes,no,yes,no,24.89999962,9.920000076,15,0.454970002,15,low,other
female,hispanic,49.52999878,no,no,no,no,24.89999962,9.920000076,15,0.454970002,16,low,other
female,hispanic,37.79999924,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,12,low,other
female,hispanic,46.22000122,no,no,yes,no,24.89999962,9.920000076,15,0.454970002,12,low,other
female,hispanic,35.13000107,no,no,yes,no,4.400000095,9.920000076,2.099999905,0.454970002,12,low,other
female,hispanic,41.50999832,no,no,yes,no,4.400000095,9.920000076,2.099999905,0.454970002,13,low,other
male,hispanic,33.97000122,no,no,yes,no,4.400000095,9.920000076,2.099999905,0.454970002,12,low,other
male,hispanic,39.74000168,no,no,yes,no,4.400000095,9.920000076,2.099999905,0.454970002,12,low,other
female,hispanic,51.11999893,no,yes,yes,no,4.400000095,9.920000076,2.099999905,0.454970002,16,low,other
male,hispanic,42.70000076,no,no,yes,no,9.100000381,9.920000076,2.5,0.454970002,12,low,other
male,hispanic,38.81000137,no,no,no,no,9.100000381,9.920000076,2.5,0.454970002,12,low,other
male,hispanic,56.02000046,no,no,yes,no,9.100000381,9.920000076,2.5,0.454970002,15,low,other
female,hispanic,37.86000061,no,no,yes,no,9.100000381,9.920000076,2.5,0.454970002,12,low,other
female,hispanic,37.81000137,no,no,yes,no,9.100000381,9.920000076,2.5,0.454970002,12,low,other
female,hispanic,47.29000092,no,no,no,no,9.100000381,9.920000076,2.5,0.454970002,14,low,other
female,hispanic,36.45000076,no,no,yes,no,9.100000381,9.920000076,2.5,0.454970002,12,low,other
female,hispanic,46.65999985,no,no,yes,no,9.100000381,9.920000076,2.5,0.454970002,15,low,other
male,hispanic,36.24000168,no,no,yes,no,9.100000381,9.920000076,2.5,0.454970002,13,low,other
female,hispanic,41.79999924,no,no,yes,no,4.800000191,9.920000076,6.5,0.454970002,12,low,other
male,hispanic,41.90999985,no,no,yes,no,4.800000191,9.920000076,6.5,0.454970002,12,low,other
male,hispanic,36.04000092,no,no,yes,no,4.800000191,9.920000076,6.5,0.454970002,12,low,other
male,other,58.13999939,no,no,no,no,4.800000191,9.920000076,6.5,0.454970002,12,low,other
female,hispanic,34.79999924,no,no,yes,no,4.800000191,9.920000076,6.5,0.454970002,12,low,other
male,hispanic,59.47000122,no,no,yes,no,4.699999809,9.920000076,6,0.454970002,16,high,other
male,hispanic,51.04999924,no,no,yes,no,9.600000381,9.920000076,2.5,0.454970002,18,low,other
female,hispanic,48.65999985,no,no,yes,no,9.600000381,9.920000076,2.5,0.454970002,12,low,other
female,hispanic,39.56000137,no,no,yes,no,9.600000381,9.920000076,2.5,0.454970002,16,low,other
male,hispanic,39.97999954,no,no,yes,no,9.600000381,9.920000076,2.5,0.454970002,14,low,other
female,afam,34.77999878,no,no,no,yes,8.199999809,7.539999962,0.5,0.818710029,12,low,other
male,afam,40.97999954,no,no,no,yes,8.199999809,7.539999962,0.5,0.818710029,13,low,other
male,hispanic,39.34999847,no,no,no,yes,8.199999809,7.539999962,0.5,0.818710029,13,low,other
male,hispanic,36.16999817,no,no,no,yes,8.199999809,7.539999962,0.5,0.818710029,12,low,other
female,hispanic,40.41999817,no,no,no,no,10.69999981,10.03999996,1.5,1.127020001,15,low,other
female,hispanic,42,no,no,no,no,10.69999981,10.03999996,1.5,1.127020001,12,low,other
female,hispanic,46.38999939,no,no,no,no,10.69999981,10.03999996,1.5,1.127020001,13,low,other
female,hispanic,50.24000168,no,no,no,no,10.69999981,10.03999996,1.5,1.127020001,15,low,other
male,hispanic,36.02000046,no,no,no,no,10.69999981,10.03999996,1.5,1.127020001,15,low,other
female,hispanic,51.75999832,no,yes,no,no,10.69999981,10.03999996,1.5,1.127020001,13,low,other
male,hispanic,61.31000137,no,no,yes,no,10.69999981,10.03999996,1.5,1.127020001,17,low,other
male,hispanic,50.75,no,no,yes,no,10.69999981,10.03999996,1.5,1.127020001,12,low,other
female,hispanic,50.59000015,no,no,no,no,10.69999981,10.03999996,1.5,1.127020001,16,high,other
female,hispanic,51.16999817,no,no,no,no,10.69999981,10.03999996,1.5,1.127020001,13,low,other
female,other,44.04000092,no,no,no,no,10.69999981,10.03999996,1.5,1.127020001,14,high,other
male,hispanic,53,no,yes,yes,no,10.69999981,10.03999996,1.5,1.127020001,12,low,other
female,hispanic,51.61000061,yes,no,no,no,10.69999981,10.03999996,1.5,1.127020001,14,low,other
female,afam,57.88999939,no,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,12,low,other
male,other,59.49000168,no,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,12,low,other
female,other,38.86999893,yes,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,16,high,other
female,other,63.88000107,no,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,16,low,other
female,afam,38.61000061,yes,yes,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,13,low,other
male,hispanic,49.86000061,yes,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,17,low,other
female,hispanic,41.18999863,no,no,yes,yes,8.199999809,7.539999962,0.100000001,0.818710029,12,low,other
male,hispanic,46.27000046,no,no,yes,yes,8.199999809,7.539999962,0.100000001,0.818710029,13,low,other
male,other,66.97000122,no,no,yes,yes,8.199999809,7.539999962,0.100000001,0.818710029,16,low,other
female,hispanic,59.70000076,no,no,yes,yes,8.199999809,7.539999962,0.100000001,0.818710029,15,low,other
female,other,35.56999969,yes,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,13,high,other
male,hispanic,42.77999878,no,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,12,low,other
female,other,58.54999924,no,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,15,low,other
male,other,42.77999878,yes,yes,yes,yes,8.199999809,7.539999962,0.5,0.818710029,18,high,other
female,hispanic,48.06999969,no,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,17,low,other
female,hispanic,38.45000076,yes,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,12,high,other
female,hispanic,54.81000137,yes,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,17,high,other
male,hispanic,64.33000183,no,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,18,low,other
female,hispanic,48.93000031,yes,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,12,low,other
female,hispanic,50,no,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,16,high,other
male,hispanic,48.56000137,yes,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,16,low,other
male,hispanic,52.40999985,no,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,12,low,other
male,hispanic,51.79999924,no,no,yes,yes,8.199999809,7.539999962,0.5,0.818710029,15,low,other
female,hispanic,54.83000183,no,yes,no,yes,8.199999809,7.539999962,1,0.818710029,14,low,other
male,other,71.36000061,yes,yes,yes,yes,8.199999809,7.539999962,1,0.818710029,17,low,other
female,hispanic,45.93000031,yes,no,no,yes,8.199999809,7.539999962,1,0.818710029,13,low,other
male,hispanic,60.29999924,no,no,no,yes,8.199999809,7.539999962,1,0.818710029,12,low,other
female,other,52.52999878,no,no,yes,yes,8.199999809,7.539999962,1,0.818710029,16,high,other
female,hispanic,52.50999832,no,no,yes,yes,8.199999809,7.539999962,1,0.818710029,16,low,other
female,hispanic,59.86000061,no,no,yes,yes,8.199999809,7.539999962,1,0.818710029,16,low,other
female,other,50.16999817,yes,yes,yes,yes,8.199999809,7.539999962,1,0.818710029,16,high,other
female,afam,39.79999924,no,yes,yes,yes,8.199999809,7.539999962,1,0.818710029,15,low,other
female,other,51.95999908,no,no,no,no,8.199999809,7.539999962,0.699999988,0.818710029,13,low,other
male,hispanic,46.40999985,no,no,yes,no,8.199999809,7.539999962,0.699999988,0.818710029,13,low,other
female,hispanic,42.43000031,no,no,yes,no,8.199999809,7.539999962,0.699999988,0.818710029,12,low,other
female,hispanic,49.11999893,no,no,yes,no,8.199999809,7.539999962,0.699999988,0.818710029,12,low,other
male,afam,42.56999969,no,no,yes,no,8.199999809,7.539999962,0.699999988,0.818710029,16,low,other
male,hispanic,60.97999954,no,no,yes,no,8.199999809,7.539999962,0.699999988,0.818710029,16,low,other
male,hispanic,50.65999985,no,no,no,no,8.199999809,7.539999962,0.699999988,0.818710029,15,low,other
male,hispanic,49.84999847,no,no,yes,no,8.199999809,7.539999962,0.699999988,0.818710029,13,high,other
male,hispanic,41.36000061,no,no,yes,yes,8.199999809,7.539999962,0.600000024,0.818710029,12,low,other
female,other,50.83000183,no,no,no,yes,8.199999809,7.539999962,0.600000024,0.818710029,14,low,other
male,hispanic,58.58000183,no,no,no,yes,8.199999809,7.539999962,0.600000024,0.818710029,15,low,other
female,hispanic,50.20999908,no,no,no,yes,8.199999809,7.539999962,0.600000024,0.818710029,16,low,other
female,hispanic,42.08000183,yes,no,no,yes,8.199999809,7.539999962,0.600000024,0.818710029,13,low,other
female,hispanic,62.58000183,no,no,no,yes,8.199999809,7.539999962,0.600000024,0.818710029,12,low,other
male,hispanic,51.90000153,no,no,yes,yes,8.199999809,7.539999962,0.600000024,0.818710029,16,low,other
male,hispanic,51.06000137,no,no,yes,yes,8.199999809,7.539999962,0.600000024,0.818710029,14,low,other
male,other,47.40000153,no,no,yes,yes,8.199999809,7.539999962,0.600000024,0.818710029,13,high,other
male,hispanic,40.79000092,no,no,yes,yes,8.199999809,7.539999962,0.600000024,0.818710029,16,low,other
male,hispanic,53.58000183,no,yes,yes,yes,8.199999809,7.539999962,0.600000024,0.818710029,16,low,other
female,afam,57.70999908,no,no,yes,no,8.199999809,7.539999962,1.299999952,0.818710029,16,low,other
female,afam,55.88999939,no,no,yes,no,8.199999809,7.539999962,1.299999952,0.818710029,14,low,other
male,hispanic,42.84999847,no,no,no,no,8.199999809,7.539999962,1.299999952,0.818710029,12,low,other
male,afam,42.43999863,no,no,yes,no,8.199999809,7.539999962,1.299999952,0.818710029,12,low,other
